Method,img_label,linear_vel,angular_vel,pre_inflation,goal_dist,delta_goal_dist,moved_toward_goal,next_linear_vel:,next_angular_vel,max_vel_x,max_vel_theta,vx_samples,vtheta_samples,path_distance_bias,goal_distance_bias,final_inflation
RL,904,1.7769177639039806,0.08653378021429539,0.06931895017623901,6.061112299196613,1.1390759604659548,1,1.7888191485416025,0.09518793938562893,2.009239673614502,3.092280149459839,11,23,0.15428781509399414,0.788666307926178,0.1
RL,905,1.7888191485416025,0.09518793938562893,0.15160490572452545,5.028588479364091,1.0325238198325222,1,1.7846777564361047,0.008651344931956174,1.9657258987426758,2.755422830581665,13,9,0.149336576461792,0.8581885099411011,0.15160490572452545
HB,906,0.7654518961550046,0.02097998328286461,0.12674559652805328,13.836381200729832,1.0110868097641816,1,1.8022851596503957,0.021272645706075906,2.0,0.2922487056813341,25,23,-0.21845310926437378,1.0712498426437378,0.12674559652805328
HB,907,1.8022851596503957,0.021272645706075906,0.07176235318183899,12.849098498584793,0.9872827021450394,1,1.4405871546837785,-0.5450016618909529,1.7079051155799185,0.22833923210342244,21,26,0.3014571964740753,1.2472416162490845,0.1
HB,908,1.4405871546837785,-0.5450016618909529,0.10779690742492676,12.161736086213219,0.6873624123715736,1,1.0179423854612297,-0.1494660663106278,1.5493249814955634,0.35266050828790374,19,24,0.26906031370162964,1.448966145515442,0.10233907222747801
HB,909,1.0179423854612297,-0.1494660663106278,0.10608002543449402,11.819382437585729,0.3423536486274905,1,0.31922278939583737,-0.16038995143779972,0.9827080726246726,0.7191732400431976,35,14,0.1553945541381836,1.414516806602478,0.10346135818958281
HB,910,0.31922278939583737,-0.16038995143779972,0.24917662143707275,11.652364359501762,0.16701807808396651,1,0.28866443955105453,-0.23090462741408307,1.2313039824894,0.9879554922098165,21,20,0.08060336112976074,2.104674816131592,0.1471759371638298
HB,911,0.22232015639491953,-0.1684355790558693,0.29817283153533936,11.000009342937831,0.5518870610275624,1,1.157490766473439,0.6218474177136962,0.6398218205183266,0.9788522408028568,17,33,0.23029965162277222,2.182314395904541,0.19220010155570505
HB,912,1.157490766473439,0.6218474177136962,0.44584921002388,10.582511307701122,0.4174980352367097,1,0.6282914838556473,0.3991583432105836,1.323114784245142,1.0338799750197407,21,19,0.10137373208999634,2.1248178482055664,0.2545400710889935
HB,913,0.6282914838556473,0.3991583432105836,0.12522029876708984,9.864778164326454,0.7177331433746676,1,1.328960356333555,0.18405828433856136,1.7687716592120786,0.7921318399803964,28,18,0.1844080090522766,2.010348081588745,0.2157441393924224
HB,914,1.328960356333555,0.18405828433856136,0.014518588781356812,8.814236268235678,1.0505418960907758,1,1.7768450886607392,0.12172926182759031,1.9645564656466972,0.5544922879862775,23,23,0.33160483837127686,1.9997742176055908,0.18102089757469567
HB,915,1.7768450886607392,0.12172926182759031,0.07361850142478943,7.758602523981325,1.0556337442543535,1,1.7324178947593745,0.01686926291099008,2.0,0.3881446015903942,20,22,0.2916485071182251,0.926483690738678,0.15671462830228697
HB,916,1.7324178947593745,0.01686926291099008,0.1293300837278366,6.697323626443916,1.0612788975374086,1,1.7392565620913858,0.11103638957934842,2.0,0.27170122111327594,17,31,0.22508293390274048,0.6638463735580444,0.14849926492995186
HB,917,1.7392565620913858,0.11103638957934842,0.019290655851364136,5.619914013072551,1.0774096133713655,1,1.8139442031505721,0.0783139954161958,2.0,0.19019085477929315,21,26,0.1258183717727661,1.2146865129470825,0.1339494854509663
HB,918,1.8139442031505721,0.0783139954161958,0.15240910649299622,4.517290479116485,1.1026235339560655,1,1.7715137022182579,0.050228382000759145,2.0,0.1331335983455052,18,22,0.17154157161712646,1.2706618309020996,0.3
RL,919,0.2188730323733342,0.03821742591021084,0.14559347927570343,13.98215715284109,0.894836877365428,1,1.820586866874759,0.016644140130589735,1.9270683526992798,3.3769986629486084,12,9,0.2296907901763916,1.138959288597107,0.14559347927570343
RL,920,1.820586866874759,0.016644140130589735,0.13666591048240662,12.835776932205006,1.1463802206360842,1,1.8516900097737463,-0.43728517375643994,1.914635181427002,2.8523852825164795,12,14,0.4609231948852539,0.9647595286369324,0.13666591048240662
RL,921,1.8516900097737463,-0.43728517375643994,0.0790846049785614,11.964330471480853,0.8714464607241528,1,0.8400361390541579,-0.012161646109530775,2.290234088897705,3.209134578704834,10,12,0.20911383628845215,1.18014657497406,0.1
RL,922,0.8400361390541579,-0.012161646109530775,0.011069893836975098,11.693600924606779,0.27072954687407425,1,0.1954969388659069,0.018749100258987638,1.7243309020996094,3.3671653270721436,11,11,0.10834765434265137,0.9719904661178589,0.1
RL,923,0.1954969388659069,0.018749100258987638,0.07396188378334045,11.555748692331248,0.1378522322755309,1,0.09133992470191998,0.07252632227333873,1.8512158393859863,3.029946804046631,12,8,0.3004700541496277,1.9300988912582397,0.1
RL,924,0.09133992470191998,0.07252632227333873,0.07619994878768921,11.471920847484755,0.08382784484649264,1,0.012800996384847987,0.14432935765208915,2.216280937194824,3.0872437953948975,11,17,0.13141238689422607,2.0474319458007812,0.1
RL,925,0.012800996384847987,0.14432935765208915,0.28366440534591675,11.363914427847911,0.10800641963684399,1,0.09650686942275895,-0.15249525234918412,1.8576388359069824,3.775294542312622,11,14,-0.03810763359069824,2.0118744373321533,0.28366440534591675
RL,926,0.09650686942275895,-0.15249525234918412,0.4162113070487976,11.28455708939374,0.07935733845417126,1,0.9828882958593121,0.013224355465184232,2.071259021759033,2.7677507400512695,12,10,0.19822049140930176,2.3661718368530273,0.4162113070487976
RL,927,0.9828882958593121,0.013224355465184232,0.42590785026550293,11.092795358631212,0.19176173076252745,1,-0.5121559990059461,0.0024039906330545428,2.268998384475708,3.5605554580688477,11,19,0.09953862428665161,2.0475378036499023,0.3435642302096722
RL,928,-0.5121559990059461,0.0024039906330545428,0.14138254523277283,10.473440046888262,0.6193553117429502,1,1.8099254240878535,0.15942334120681922,1.9377479553222656,3.0659539699554443,11,9,-0.16572684049606323,2.068815231323242,0.1
RL,929,1.8099254240878535,0.15942334120681922,0.16954553127288818,9.452967792378098,1.0204722545101639,1,1.8186862643350785,0.3082287045341341,1.8110742568969727,3.606158971786499,12,11,-0.0037865042686462402,2.1410059928894043,0.1
RL,930,1.8186862643350785,0.3082287045341341,0.10656221210956573,8.39803301832153,1.0549347740565675,1,1.7666825536984878,0.11622148299832928,2.178187847137451,3.234015464782715,12,12,0.15436184406280518,1.8448926210403442,0.1
RL,931,1.7666825536984878,0.11622148299832928,0.15100917220115662,7.3367097047763385,1.0613233135451923,1,1.7868297412800798,0.09005677409609436,1.8025789260864258,2.858320951461792,10,8,0.4062409996986389,0.46933668851852417,0.1
RL,932,1.7868297412800798,0.09005677409609436,0.0914364755153656,6.2432677721835255,1.093441932592813,1,1.7771710056733365,0.032878643494349824,2.2902979850769043,3.097336769104004,11,20,0.047984957695007324,1.6305046081542969,0.1
RL,933,1.7771710056733365,0.032878643494349824,0.017641663551330566,5.1466127024036,1.096655069779925,1,1.7819004758425492,0.0705382794291177,1.779578447341919,3.295665740966797,12,24,0.19657987356185913,1.4067596197128296,0.1
RL,934,1.7819004758425492,0.0705382794291177,0.11592493951320648,4.115055457430123,1.0315572449734773,1,1.7763947854146889,-0.006935648503089977,1.802292823791504,3.315814256668091,12,15,-0.07608801126480103,1.2716100215911865,0.1
HB,935,0.7890318601983874,0.013398263398377625,0.053285300731658936,13.929648762416306,0.9452485393320114,1,1.7768533705537708,0.07795565334540047,2.0,0.264306542333749,25,22,-0.05471038818359375,1.1200913190841675,0.1
HB,936,1.7768533705537708,0.07795565334540047,0.08205944299697876,12.829507163356558,1.1001415990597483,1,1.7349544833306008,-0.10617319679443879,1.9630387863841618,0.1850145796336243,20,25,0.16063618659973145,1.1438101530075073,0.1
HB,937,1.7349544833306008,-0.10617319679443879,0.08642321825027466,11.959141990637423,0.8703651727191346,1,1.1173208917479152,-0.08931473977678087,1.272426495889506,0.2825818490443709,22,22,0.2783777117729187,1.3863791227340698,0.1
HB,938,1.1173208917479152,-0.08931473977678087,0.12574604153633118,11.64145579297017,0.31768619766725337,1,0.42565744211948237,0.011711604806291655,0.8058299453427766,0.6275443174832667,22,19,-0.06435573101043701,1.4639859199523926,0.10772381246089935
HB,939,0.12651847854109885,0.11967009702884408,0.36815935373306274,11.187187054861093,0.3227253744715952,1,0.8959799457292253,0.35118475251392256,0.7338050428483082,0.9336795632836028,18,25,-0.01715695858001709,1.9003866910934448,0.1842324742257595
HB,940,0.8959799457292253,0.35118475251392256,0.42467767000198364,10.73506559324124,0.45212146161985345,1,0.7326569881079238,0.3164333658840998,0.8160381624634648,0.9605128990553524,30,19,0.04222005605697632,1.662860631942749,0.24896273195803165
HB,941,0.7326569881079238,0.3164333658840998,0.11116750538349152,10.157934896083704,0.5771306971575356,1,0.8160331997727434,0.026054208808459836,1.9581484278651213,0.9459457494296493,19,20,-0.06894809007644653,0.9839487671852112,0.2076241639856696
HB,942,0.8160331997727434,0.026054208808459836,0.09070530533790588,9.1587315064823,0.999203389601405,1,1.791050769555975,0.01985788538251715,2.0,0.6621620246007545,22,21,0.05012786388397217,1.6278510093688965,0.1753369147899687
HB,943,1.791050769555975,0.01985788538251715,0.03937399387359619,8.096019480092293,1.062712026390006,1,1.7772416525335122,-0.002412891059249391,2.0,0.4635134172205281,25,18,0.1225319504737854,0.7785844802856445,0.1527358403529781
HB,944,1.7772416525335122,-0.002412891059249391,0.042212218046188354,7.032197409093226,1.0638220709990671,1,1.7384203669632876,0.015083507133658972,2.0,0.32445939205436963,21,27,0.051575660705566406,0.11267709732055664,0.13691508824708465
HB,945,1.7384203669632876,0.015083507133658972,0.14473597705364227,5.966666591469553,1.0655308176236726,1,1.7965393824180835,0.008073157223313568,2.0,0.22712157443805872,21,28,0.12018579244613647,0.8721293807029724,0.13926135488905192
HB,946,1.7965393824180835,0.008073157223313568,0.04545867443084717,4.864750151521458,1.101916439948095,1,1.7843538985809562,0.00817638119193896,2.0,0.1589851021066411,15,26,0.11627095937728882,0.9735627174377441,0.3
RL,947,1.8071106037576963,-0.004115785639088307,0.08188065886497498,13.431502482042166,1.1119040958121698,1,1.7641844989390112,0.008977123508240054,1.8676836490631104,2.7786316871643066,12,16,0.1932656168937683,1.0635446310043335,0.1
RL,948,1.7641844989390112,0.008977123508240054,0.04091811180114746,12.291862734202882,1.1396397478392846,1,1.3938478276485011,-0.04855720008646419,1.96169114112854,3.4927029609680176,10,16,0.1913413405418396,0.7014968991279602,0.1
RL,949,1.3938478276485011,-0.04855720008646419,0.040620118379592896,11.706248615234836,0.5856141189680457,1,0.4110079389752823,0.004779860373055473,1.7867587804794312,3.2737855911254883,11,23,0.09479427337646484,1.6198718547821045,0.1
RL,950,0.1976214654852411,-0.3260228112313826,0.1241040825843811,11.474037639244319,0.09164781865747429,1,0.17089697230279458,-0.14141846676087852,2.041532516479492,3.1991806030273438,12,9,0.2357078194618225,2.323159694671631,0.1241040825843811
RL,951,0.17089697230279458,-0.14141846676087852,0.38923031091690063,10.903639278895971,0.5703983603483476,1,1.8860727617242619,0.011305680747771553,2.05513334274292,3.3450417518615723,11,30,0.27748215198516846,2.2092387676239014,0.38923031091690063
RL,952,1.8860727617242619,0.011305680747771553,0.5974240303039551,9.83648644916073,1.0671528297352406,1,1.749545649762319,0.3639748576517062,2.4472057819366455,3.103018283843994,12,7,0.09313380718231201,2.0342206954956055,0.5974240303039551
RL,953,1.749545649762319,0.3639748576517062,0.09022235870361328,8.654555629785278,1.1819308193754523,1,1.7898644688956429,0.12463297891576065,1.8665878772735596,2.671825647354126,11,28,0.29743772745132446,2.165153980255127,0.1
RL,954,1.7898644688956429,0.12463297891576065,0.1256733387708664,7.5585156216542995,1.096040008130979,1,1.7927009727510985,0.05645989875566486,1.966692328453064,3.3256311416625977,9,12,0.033731818199157715,0.6160541772842407,0.1256733387708664
RL,955,1.7927009727510985,0.05645989875566486,0.019625753164291382,6.450967106632803,1.107548515021496,1,1.8091558710751732,0.06222291156648189,1.9424939155578613,3.0027124881744385,11,29,0.13178718090057373,1.208603858947754,0.1
RL,956,1.8091558710751732,0.06222291156648189,0.03220731019973755,5.375342928348455,1.0756241782843485,1,1.838218090152264,0.09882489831085012,2.0000462532043457,3.1748480796813965,10,21,0.02470076084136963,1.2485878467559814,0.1
RL,957,1.838218090152264,0.09882489831085012,0.056694209575653076,4.270995034261408,1.1043478940870468,1,1.8091693782558116,0.004093588980116294,2.0260534286499023,3.086534023284912,11,16,0.3042147159576416,1.0164780616760254,0.1
HB,958,1.6800005022593718,0.008265735233432641,0.08638641238212585,13.289219926771818,1.3752763535555417,1,1.7448218278323753,0.009503449159225132,2.0,0.07790270003225414,17,23,0.36104291677474976,1.1117949485778809,0.1
HB,959,1.7448218278323753,0.009503449159225132,0.18802288174629211,12.52330407824666,0.7659158485251574,1,0.9915151627375278,-0.1258878327723126,1.8683261817974035,0.25792582492756677,16,34,0.07681602239608765,1.4146543741226196,0.1880228817462921
HB,960,0.9915151627375278,-0.1258878327723126,0.11793042719364166,12.061048533361818,0.462255544884842,1,0.5465584926326125,-0.33078876787518036,1.3906970435775317,0.5619246803962517,22,24,0.04092758893966675,1.542628288269043,0.16699514538049695
HB,961,0.5465584926326125,-0.33078876787518036,0.17215187847614288,11.836960461487964,0.2240880718738545,1,0.2769601986405286,-0.1785729673810705,1.0041817408163778,0.8825631968211647,22,23,-0.012941062450408936,0.6651173830032349,0.16854216530919072
HB,962,0.20218350019269168,-0.28082746009751164,0.12960176169872284,11.58808622082513,0.10328683823376217,1,0.1435981860803923,-0.10386852354226928,1.1809145943901718,1.3384053119562602,19,29,0.22913509607315063,1.850759744644165,0.1424661895111203
HB,963,0.14105672001044833,0.01470635525307939,0.3208656907081604,11.393880494213288,0.1265372750212279,1,1.0041066552982738,0.021274585514904156,1.0304345359020115,1.2346800591363323,15,27,0.021440982818603516,1.9251450300216675,0.20698700885303314
HB,964,1.0041066552982738,0.021274585514904156,0.49000445008277893,10.856732457229427,0.5371480369838615,1,1.0229274962316122,0.43917068991496233,1.0898286753552182,1.0551050429027877,15,27,0.03040015697479248,1.9718453884124756,0.2648909061971232
HB,965,1.0229274962316122,0.43917068991496233,0.16411952674388885,10.251283915690838,0.6054485415385891,1,1.0955719712657892,0.17930629361408276,1.6868799624527575,0.9003447415256357,13,37,0.26273494958877563,2.0672073364257812,0.23465949236115288
HB,966,1.0955719712657892,0.17930629361408276,0.050650715827941895,9.2715549145717,0.9797290011191375,1,1.6969275967584185,0.15781556609696007,1.9165370584275858,0.630241319067945,21,24,0.1621469259262085,2.3078622817993164,0.19426164465280701
HB,967,1.6969275967584185,0.15781556609696007,0.10812589526176453,8.143306231011087,1.1282486835606136,1,1.7976058186574866,0.05541350609232431,1.962148785511067,0.44116892334756147,18,23,0.09426230192184448,1.3636929988861084,0.16842091983549423
HB,968,1.7976058186574866,0.05541350609232431,0.10636740922927856,7.040819451314864,1.102486779696223,1,1.7567021136228198,0.05293715412396326,2.0,0.308818246343293,26,15,-0.03319269418716431,0.7754209041595459,0.14980486665362952
HB,969,1.7567021136228198,0.05293715412396326,0.17238706350326538,5.97464377060759,1.066175680707274,1,1.7974927440445327,0.014242317836814586,2.0,0.2161727724403051,22,25,-0.08307391405105591,1.275269865989685,0.15657952570852027
HB,970,1.7974927440445327,0.014242317836814586,0.10061252117156982,4.8753912690111125,1.0992525015964771,1,1.8038081484710229,0.015004494208680651,2.0,0.15132094070821356,19,27,0.20618033409118652,1.0579216480255127,0.13978942434743513
RL,971,1.5889801479968577,0.013299193919573122,0.13257712125778198,13.651640407091886,1.0901663930103496,1,1.724619874139567,0.004577408846967153,1.9825143814086914,3.3079781532287598,12,12,0.18672770261764526,0.8959642648696899,0.13257712125778198
RL,972,1.724619874139567,0.004577408846967153,0.07275563478469849,12.54195900989772,1.1096813971941657,1,1.6233022214071728,-0.011634684583468783,1.6612889766693115,2.7949719429016113,11,5,0.23943227529525757,1.0889545679092407,0.1
RL,973,1.6233022214071728,-0.011634684583468783,0.10764375329017639,12.033740418311368,0.5082185915863526,1,0.6209345272398643,-0.35131063961155146,1.9286696910858154,3.1667392253875732,11,17,0.036190927028656006,1.5722134113311768,0.10764375329017639
RL,974,0.6209345272398643,-0.35131063961155146,0.15689630806446075,11.746221391240399,0.2875190270709691,1,0.4357027603660191,-0.1961160312205915,1.8229398727416992,3.260324478149414,12,12,0.22383391857147217,1.3289891481399536,0.15689630806446075
RL,975,0.4357027603660191,-0.1961160312205915,0.17542140185832977,11.58291790364338,0.16330348759701785,1,0.28995629440639753,-0.28940000324455123,1.9570684432983398,3.2353663444519043,11,10,0.21213477849960327,2.302692413330078,0.17542140185832977
RL,976,0.16825536457681997,0.008446349338955179,0.2794589698314667,10.878253621861722,0.5964591379029507,1,1.868001757109405,0.00882804718575983,2.0343823432922363,3.161261558532715,12,21,0.1409517526626587,1.871161699295044,0.2794589698314667
RL,977,1.868001757109405,0.00882804718575983,0.5798958539962769,9.710484335437473,1.1677692864242495,1,1.8138014382195522,0.34446558344361516,1.9469971656799316,3.314056873321533,11,10,0.12113702297210693,2.1302757263183594,0.5798958539962769
RL,978,1.8138014382195522,0.34446558344361516,0.07775717973709106,8.66559783518682,1.0448865002506533,1,1.7806350346820727,0.05653593636781374,2.1687116622924805,3.2615270614624023,11,24,0.13998806476593018,1.6494824886322021,0.1
RL,979,1.7806350346820727,0.05653593636781374,0.03060165047645569,7.606949907660613,1.0586479275262066,1,1.7835246653166468,0.0283237744747945,2.3015012741088867,3.2713825702667236,12,11,0.2921961545944214,1.0216786861419678,0.1
RL,980,1.7835246653166468,0.0283237744747945,0.10028061270713806,6.5018202332835235,1.105129674377089,1,1.792846579159854,0.037170927865473734,1.7897632122039795,2.7657113075256348,11,31,0.05942869186401367,1.2089414596557617,0.10028061270713806
RL,981,1.792846579159854,0.037170927865473734,0.1554100662469864,5.329047483776798,1.1727727495067253,1,1.7881285961476932,0.060230154674129066,2.076058864593506,2.9877965450286865,11,20,0.2715209722518921,1.3283694982528687,0.1554100662469864
RL,982,1.7881285961476932,0.060230154674129066,0.15245309472084045,4.264699352893346,1.0643481308834524,1,1.7520023872257027,0.008830086542101552,1.975101351737976,3.636756420135498,10,17,0.1718950867652893,1.089616298675537,0.15245309472084045
HB,983,1.594477269807591,-0.07203686857240665,0.11812254786491394,13.688300332479692,1.0674997472644279,1,1.8065029127517211,0.005040500879183783,2.0,0.07414726094702463,19,24,0.07224488258361816,1.2741096019744873,0.11812254786491394
HB,984,1.8065029127517211,0.005040500879183783,0.1027984619140625,12.769850510611148,0.9184498218685437,1,1.0443115518201926,-0.25818826863727856,1.9479557261242115,0.23417846193484018,22,22,0.007418394088745117,1.3453435897827148,0.1027984619140625
HB,985,1.0443115518201926,-0.25818826863727856,0.04977211356163025,12.239846719784484,0.5300037908266635,1,0.7758765860816802,-0.25161722271674725,1.6385370886088941,0.4535742889217161,18,22,0.3002103269100189,1.5750550031661987,0.10195892333984374
HB,986,0.7758765860816802,-0.25161722271674725,0.1728077530860901,11.874452390358385,0.36539432942609906,1,0.29195028963900527,-0.47542836869025445,1.0924776730209875,0.8007218863895991,21,28,0.18644815683364868,1.7595293521881104,0.12321357226371765
HB,987,0.29195028963900527,-0.47542836869025445,0.1169586181640625,11.719262737226588,0.15518965313179756,1,0.20226135050421296,-0.19841607742027867,1.4617796161259466,1.0796007802710341,22,18,0.09425348043441772,1.9627559185028076,0.1213370860338211
HB,988,0.14439614331440528,0.06170976729384823,0.13448651134967804,11.525892922108893,0.07452111149229701,1,0.09647860609206067,-0.27255220015289094,1.135098627158012,1.469982019767949,14,28,-0.01842552423477173,2.0226926803588867,0.14160626504349705
HB,989,0.09647860609206067,-0.27255220015289094,0.2615865468978882,11.17115393849497,0.35473898361392386,1,1.1117425629185678,0.5848419457776836,0.6442733287408098,1.1842903886701373,20,26,0.012480735778808594,1.928622841835022,0.17760034959981438
HB,990,1.1117425629185678,0.5848419457776836,0.5529434680938721,10.873696367041294,0.29745757145367513,1,0.6447387634671325,0.02077980622743676,1.2364644049728304,1.1711077666822431,24,23,0.1575852632522583,1.927372694015503,0.24432024471987007
HB,991,0.6447387634671325,0.02077980622743676,0.11929011344909668,10.139965875716944,0.7337304913243496,1,1.126271309125463,0.2980961296467691,1.5653344949729682,0.9692669130273849,13,41,-0.12965893745422363,2.1166932582855225,0.20681120533863803
HB,992,1.126271309125463,0.2980961296467691,0.09503260254859924,9.167102935485001,0.9728629402319431,1,1.573340517654804,0.19045164005554155,1.851968014806739,0.6784868391191694,17,31,-0.033601582050323486,1.8742356300354004,0.17476784373704662
HB,993,1.573340517654804,0.19045164005554155,0.116538867354393,8.070113955789992,1.0969889796950092,1,1.8106145421844784,0.08600901427466107,1.9041393873961554,0.47494078738341855,17,27,-0.010935068130493164,1.3119127750396729,0.15729915082225054
HB,994,1.8106145421844784,0.08600901427466107,0.10169044137001038,6.9773361506218485,1.0927778051681436,1,1.7488821877779757,0.02650711734880155,2.0,0.33245855116839296,20,20,-0.1633937954902649,0.6744080781936646,0.14061653798657847
HB,995,1.7488821877779757,0.02650711734880155,0.1587722897529602,5.842577139062478,1.1347590115593702,1,1.7878849110044137,0.020172118790740573,2.0,0.23272098581787506,17,26,-0.042674899101257324,1.3757059574127197,0.14606326351649299
HB,996,1.7878849110044137,0.020172118790740573,0.10578210651874542,4.693717325229398,1.14885981383308,1,1.8152368902683964,0.00922513500285679,2.0,0.16290469007251254,17,28,-0.11245203018188477,1.1253414154052734,0.13397891641716872
RL,997,1.607333043731021,0.06651269785741523,0.04644295573234558,13.707436292439047,0.9995539865762968,1,1.7892467411295583,0.0024919790893187955,2.584287166595459,3.122622013092041,11,13,0.3518507480621338,1.1537113189697266,0.1
RL,998,1.7887429049925896,0.004952580689474242,0.16864842176437378,12.73529717641463,0.972139116024417,1,1.05376517905148,0.05407170151675742,1.8960330486297607,3.526961326599121,11,16,0.14788156747817993,1.1734508275985718,0.16864842176437378
RL,999,1.05376517905148,0.05407170151675742,0.13564179837703705,12.218612651240802,0.5166845251738277,1,0.5549986679612582,-0.3781515566353123,1.8678843975067139,3.8267929553985596,11,15,-0.020933151245117188,1.7304742336273193,0.13564179837703705
RL,1000,0.5549986679612582,-0.3781515566353123,0.10933730006217957,11.894186508617363,0.32442614262343916,1,0.3486193583035963,-0.2816608430986961,2.133553981781006,3.1971633434295654,11,11,0.28609591722488403,1.7115404605865479,0.10933730006217957
RL,1001,0.3486193583035963,-0.2816608430986961,0.10888682305812836,11.684288817730142,0.209897690887221,1,0.31598689145265346,-0.03542815401518201,2.284209966659546,3.3051328659057617,12,9,0.08072340488433838,1.5300372838974,0.10888682305812836
RL,1002,0.31598689145265346,-0.03542815401518201,0.07778316736221313,11.505960849357024,0.17832796837311804,1,0.40347475024837853,-0.10888374355657791,2.0487966537475586,3.1005191802978516,12,7,-0.03155255317687988,1.8708436489105225,0.1
RL,1003,0.40347475024837853,-0.10888374355657791,0.1584591120481491,10.624907669388456,0.8810531799685677,1,1.7900179888866943,0.5717338189205855,2.2186179161071777,3.04518985748291,12,18,0.2107853889465332,2.2056899070739746,0.1584591120481491
RL,1004,1.7900179888866943,0.5717338189205855,0.13225285708904266,9.593397338104873,1.0315103312835827,1,1.798087606663667,0.1866316827732411,2.1071243286132812,3.576619863510132,11,16,0.19742077589035034,1.9137639999389648,0.13225285708904266
RL,1005,1.798087606663667,0.1866316827732411,0.16489019989967346,8.549022730796214,1.0443746073086597,1,1.7222108221809225,0.04156750902936426,2.0730204582214355,3.342041254043579,9,5,-0.012713193893432617,1.7329012155532837,0.16489019989967346
RL,1006,1.7222108221809225,0.04156750902936426,0.14017176628112793,7.481186940730635,1.0678357900655788,1,1.7966010257191265,0.04126416751951156,2.0540778636932373,3.3820700645446777,13,8,0.01903057098388672,1.0505566596984863,0.14017176628112793
RL,1007,1.7966010257191265,0.04126416751951156,0.002558410167694092,6.37306438857193,1.1081225521587053,1,1.7966051707966526,0.021967428567719882,2.0092697143554688,3.1664600372314453,11,26,0.18510860204696655,0.8838216066360474,0.1
RL,1008,1.7966051707966526,0.021967428567719882,0.07090291380882263,5.312861025847221,1.0602033627247085,1,1.7440913282385007,0.08236328245400545,1.979123592376709,3.3994956016540527,10,20,0.187156081199646,1.0857025384902954,0.1
RL,1009,1.7440913282385007,0.08236328245400545,0.13576214015483856,4.286923028745501,1.0259379971017202,1,1.7735257108986633,0.020252489805224736,2.0807299613952637,3.420271396636963,11,16,0.16634440422058105,1.092221736907959,0.13576214015483856
HB,1010,1.7735257108986633,0.020252489805224736,0.3,14.90085373266162,0.0,0,0.013535823771882819,0.016767065732026704,2.0,0.7086189535420057,12,41,0.75,1.0,0.3
HB,1011,0.013535823771882819,0.016767065732026704,0.10836577415466309,14.900429431137287,0.0004243015243332593,0,0.00020905155287358226,0.015673641621464923,2.0,1.0959496468582546,17,25,-0.0410534143447876,1.0337086915969849,0.10836577415466309
HB,1012,0.00020905155287358226,0.015673641621464923,0.07234933972358704,14.90003443763491,0.00039499350237726105,0,-0.0002230231257045293,0.16106622948140875,2.0,1.3670755435504964,22,24,0.09503394365310669,1.0857213735580444,0.1
HB,1013,-0.0002230231257045293,0.16106622948140875,0.11388696730136871,14.447054822147917,0.45297961548699206,1,1.8012242359051902,-0.004309374362513135,2.0,0.9569528804853474,16,28,0.03621608018875122,1.2693742513656616,0.1041660901904106
HB,1014,1.8012242359051902,-0.004309374362513135,0.14082805812358856,13.386021152435614,1.0610336697123035,1,1.8294548936864314,-0.17824776721524094,1.947813888202748,0.6698670163397432,18,29,-0.13573867082595825,1.0380665063858032,0.11516468057036398
HB,1015,1.8294548936864314,-0.17824776721524094,0.10206204652786255,12.318382337586092,1.0676388148495217,1,1.7269970924600955,0.2580434874729067,1.8010906069586419,0.4689069114378202,16,32,0.16977620124816895,1.3561346530914307,0.11123389035761355
HB,1016,1.7269970924600955,0.2580434874729067,0.12589240074157715,11.866225208042799,0.4521571295432931,1,0.44572522673520376,0.15144464123009635,1.1061267044745424,0.7499447473123926,23,17,0.2061716914176941,1.9894089698791504,0.11563144347280262
HB,1017,0.44572522673520376,0.15144464123009635,0.20991206169128418,11.664920043113614,0.2013051649291846,1,0.25992696852483804,0.011738353586112034,1.4439206111870375,1.0209905357087397,19,28,0.11377888917922974,1.9717304706573486,0.14391562893834708
HB,1018,0.25992696852483804,0.011738353586112034,0.5781630277633667,11.471771167210322,0.193148875903292,1,0.35870768987238,0.06089458381063333,1.1710168169637267,1.1712102990471658,31,16,0.1970432996749878,1.8252533674240112,0.17574094025684295
HB,1019,0.16417277626468174,0.014742396896862194,0.5917016863822937,11.185701408681767,0.15852012336160826,1,0.32575989078175366,-0.018478738368660316,0.9750803097407357,1.4176207128662988,15,33,-0.044007718563079834,2.0608537197113037,0.22261306072585302
HB,1020,0.32575989078175366,-0.018478738368660316,0.49247586727142334,10.88148451214679,0.3042168965349781,1,0.38954654478553574,-0.5136722969535265,0.632677333344024,1.4365158810921947,22,19,-0.05921655893325806,1.655092477798462,0.24582914250809712
HB,1021,0.38954654478553574,-0.5136722969535265,0.06049373745918274,10.691168393747985,0.1903161183988047,1,0.24425550991426148,0.04256380035829701,0.7371302989407665,1.5078589127988316,22,23,0.032054901123046875,0.4093979597091675,0.20208039975566797
HB,1022,0.24425550991426148,0.04256380035829701,0.4831430912017822,10.620629222520014,0.0705391712279706,1,0.09590567945185391,-0.17723174933787642,0.6901082045817649,1.6171389671784404,29,19,0.06660807132720947,1.974166750907898,0.24945627982896762
HB,1023,0.09590567945185391,-0.17723174933787642,0.2018018364906311,10.686806698782448,-0.06617747626243364,-1,-0.002480871282257854,-0.16278938571150547,0.6990522166146118,1.731004928512005,27,21,-0.010452628135681152,1.9216806888580322,0.13661427114319769
