Test: Collision: 0, Recovery: 0.081776, Smoothness: -2.813313, Status: success, Time: 8.563 , Reward: 151.566, Opt_time: 8.558 , Nav_Metric: 0.500 , World: world_0.world
Test: Collision: 0, Recovery: 0.000000, Smoothness: -0.184924, Status: success, Time: 7.097 , Reward: 148.469, Opt_time: 7.978 , Nav_Metric: 0.500 , World: world_47.world
Test: Collision: 0, Recovery: 0.045908, Smoothness: -2.215687, Status: success, Time: 10.619 , Reward: 155.932, Opt_time: 8.429 , Nav_Metric: 0.500 , World: world_51.world
Test: Collision: 0, Recovery: 0.207254, Smoothness: -7.432283, Status: success, Time: 12.435 , Reward: 143.092, Opt_time: 8.429 , Nav_Metric: 0.500 , World: world_51.world
Test: Collision: 0, Recovery: 0.070909, Smoothness: -3.316933, Status: success, Time: 11.890 , Reward: 151.152, Opt_time: 8.909 , Nav_Metric: 0.500 , World: world_52.world
Test: Collision: 0, Recovery: 0.083334, Smoothness: -2.783563, Status: success, Time: 11.926 , Reward: 148.982, Opt_time: 8.909 , Nav_Metric: 0.500 , World: world_52.world
Test: Collision: 0, Recovery: 0.000000, Smoothness: -0.104794, Status: success, Time: 8.254 , Reward: 157.596, Opt_time: 8.137 , Nav_Metric: 0.500 , World: world_53.world
Test: Collision: 0, Recovery: 0.000000, Smoothness: -0.086738, Status: success, Time: 6.838 , Reward: 151.030, Opt_time: 8.137 , Nav_Metric: 0.500 , World: world_53.world
Test: Collision: 0, Recovery: 0.089474, Smoothness: -4.912396, Status: success, Time: 12.932 , Reward: 145.061, Opt_time: 8.325 , Nav_Metric: 0.500 , World: world_57.world
Test: Collision: 0, Recovery: 0.041750, Smoothness: -2.694214, Status: success, Time: 11.155 , Reward: 145.272, Opt_time: 8.325 , Nav_Metric: 0.500 , World: world_57.world
Test: Collision: 0, Recovery: 0.000000, Smoothness: -0.953515, Status: success, Time: 9.037 , Reward: 159.159, Opt_time: 8.562 , Nav_Metric: 0.500 , World: world_58.world
Test: Collision: 0, Recovery: 0.196639, Smoothness: -6.084157, Status: success, Time: 13.515 , Reward: 145.412, Opt_time: 8.562 , Nav_Metric: 0.500 , World: world_58.world
Test: Collision: 0, Recovery: 0.088710, Smoothness: -2.824347, Status: success, Time: 11.292 , Reward: 148.660, Opt_time: 8.195 , Nav_Metric: 0.500 , World: world_59.world
Test: Collision: 0, Recovery: 0.205959, Smoothness: -3.883165, Status: success, Time: 17.034 , Reward: 149.639, Opt_time: 8.195 , Nav_Metric: 0.481 , World: world_59.world
Test: Collision: 0, Recovery: 0.103328, Smoothness: -4.118260, Status: success, Time: 12.870 , Reward: 154.423, Opt_time: 8.142 , Nav_Metric: 0.500 , World: world_63.world
Test: Collision: 0, Recovery: 0.117162, Smoothness: -3.682894, Status: success, Time: 13.528 , Reward: 150.878, Opt_time: 8.299 , Nav_Metric: 0.500 , World: world_64.world
Test: Collision: 0, Recovery: 0.132374, Smoothness: -4.310780, Status: success, Time: 15.382 , Reward: 149.202, Opt_time: 8.299 , Nav_Metric: 0.500 , World: world_64.world
Test: Collision: 0, Recovery: 0.000000, Smoothness: -0.557503, Status: success, Time: 8.591 , Reward: 157.114, Opt_time: 7.785 , Nav_Metric: 0.500 , World: world_65.world
Test: Collision: 0, Recovery: 0.080680, Smoothness: -2.436120, Status: success, Time: 10.505 , Reward: 146.836, Opt_time: 7.785 , Nav_Metric: 0.500 , World: world_65.world
Test: Collision: 0, Recovery: 0.377065, Smoothness: -9.010835, Status: success, Time: 22.271 , Reward: 152.564, Opt_time: 8.296 , Nav_Metric: 0.372 , World: world_69.world
Test: Collision: 0, Recovery: 0.256135, Smoothness: -8.316291, Status: success, Time: 14.776 , Reward: 140.510, Opt_time: 8.296 , Nav_Metric: 0.500 , World: world_69.world
Test: Collision: 0, Recovery: 0.200698, Smoothness: -1.328241, Status: success, Time: 13.050 , Reward: 144.615, Opt_time: 8.555 , Nav_Metric: 0.500 , World: world_70.world
Test: Collision: 0, Recovery: 0.076587, Smoothness: -1.443185, Status: success, Time: 9.898 , Reward: 146.496, Opt_time: 8.555 , Nav_Metric: 0.500 , World: world_70.world
Test: Collision: 0, Recovery: 0.000000, Smoothness: -0.049496, Status: success, Time: 8.152 , Reward: 157.185, Opt_time: 8.454 , Nav_Metric: 0.500 , World: world_71.world
Test: Collision: 0, Recovery: 0.000000, Smoothness: -0.074568, Status: success, Time: 7.420 , Reward: 153.130, Opt_time: 8.454 , Nav_Metric: 0.500 , World: world_71.world
Test: Collision: 0, Recovery: 0.065631, Smoothness: -2.952526, Status: success, Time: 12.495 , Reward: 152.847, Opt_time: 8.599 , Nav_Metric: 0.500 , World: world_75.world
Test: Collision: 0, Recovery: 0.045010, Smoothness: -2.578336, Status: success, Time: 11.287 , Reward: 148.436, Opt_time: 8.599 , Nav_Metric: 0.500 , World: world_75.world
Test: Collision: 0, Recovery: 0.026316, Smoothness: -1.511427, Status: success, Time: 10.753 , Reward: 148.905, Opt_time: 8.134 , Nav_Metric: 0.500 , World: world_76.world
Test: Collision: 0, Recovery: 0.060551, Smoothness: -1.631374, Status: success, Time: 12.055 , Reward: 149.020, Opt_time: 8.134 , Nav_Metric: 0.500 , World: world_76.world
Test: Collision: 0, Recovery: 0.086420, Smoothness: -1.835029, Status: success, Time: 10.804 , Reward: 148.391, Opt_time: 7.859 , Nav_Metric: 0.500 , World: world_77.world
Test: Collision: 0, Recovery: 0.017682, Smoothness: -3.278863, Status: success, Time: 11.022 , Reward: 140.758, Opt_time: 7.859 , Nav_Metric: 0.500 , World: world_77.world
Test: Collision: 0, Recovery: 0.246452, Smoothness: -2.563644, Status: success, Time: 17.285 , Reward: 156.851, Opt_time: 8.069 , Nav_Metric: 0.467 , World: world_81.world
Test: Collision: 0, Recovery: 0.189076, Smoothness: -8.127671, Status: success, Time: 15.952 , Reward: 152.254, Opt_time: 8.958 , Nav_Metric: 0.500 , World: world_82.world
Test: Collision: 0, Recovery: 0.117002, Smoothness: -1.348302, Status: success, Time: 12.024 , Reward: 144.968, Opt_time: 8.958 , Nav_Metric: 0.500 , World: world_82.world
Test: Collision: 0, Recovery: 0.000000, Smoothness: -3.108803, Status: success, Time: 10.830 , Reward: 153.047, Opt_time: 8.267 , Nav_Metric: 0.500 , World: world_83.world
Test: Collision: 0, Recovery: 0.058719, Smoothness: -4.153789, Status: success, Time: 12.307 , Reward: 144.050, Opt_time: 8.267 , Nav_Metric: 0.500 , World: world_83.world
Test: Collision: 0, Recovery: 0.000000, Smoothness: -0.304443, Status: success, Time: 7.527 , Reward: 144.742, Opt_time: 7.966 , Nav_Metric: 0.500 , World: world_87.world
Test: Collision: 0, Recovery: 0.014779, Smoothness: -1.353180, Status: success, Time: 8.552 , Reward: 147.592, Opt_time: 7.966 , Nav_Metric: 0.500 , World: world_87.world
Test: Collision: 0, Recovery: 0.152802, Smoothness: -2.207494, Status: success, Time: 13.151 , Reward: 159.149, Opt_time: 8.226 , Nav_Metric: 0.500 , World: world_88.world
Test: Collision: 0, Recovery: 0.000000, Smoothness: -0.134635, Status: success, Time: 6.494 , Reward: 137.547, Opt_time: 8.226 , Nav_Metric: 0.500 , World: world_88.world
Test: Collision: 0, Recovery: 0.145695, Smoothness: -4.240896, Status: success, Time: 16.673 , Reward: 153.096, Opt_time: 8.277 , Nav_Metric: 0.496 , World: world_89.world
Test: Collision: 0, Recovery: 0.158133, Smoothness: -3.210197, Status: success, Time: 14.757 , Reward: 142.452, Opt_time: 8.277 , Nav_Metric: 0.500 , World: world_89.world
Test: Collision: 0, Recovery: 0.084445, Smoothness: -3.297012, Status: success, Time: 15.466 , Reward: 143.550, Opt_time: 8.737 , Nav_Metric: 0.500 , World: world_93.world
Test: Collision: 0, Recovery: 0.171462, Smoothness: -5.262713, Status: success, Time: 19.175 , Reward: 145.412, Opt_time: 8.737 , Nav_Metric: 0.456 , World: world_93.world
Test: Collision: 0, Recovery: 0.360601, Smoothness: -10.421032, Status: success, Time: 27.102 , Reward: 153.019, Opt_time: 7.874 , Nav_Metric: 0.291 , World: world_94.world
Test: Collision: 0, Recovery: 0.178663, Smoothness: -8.103902, Status: success, Time: 17.284 , Reward: 150.629, Opt_time: 7.874 , Nav_Metric: 0.456 , World: world_94.world
Test: Collision: 0, Recovery: 0.045621, Smoothness: -3.301378, Status: success, Time: 12.078 , Reward: 144.468, Opt_time: 9.649 , Nav_Metric: 0.500 , World: world_95.world
Test: Collision: 0, Recovery: 0.000000, Smoothness: -0.725433, Status: success, Time: 9.613 , Reward: 144.348, Opt_time: 9.649 , Nav_Metric: 0.500 , World: world_95.world
Test: Collision: 0, Recovery: 0.029613, Smoothness: -0.632959, Status: success, Time: 9.836 , Reward: 147.648, Opt_time: 7.710 , Nav_Metric: 0.500 , World: world_100.world
Test: Collision: 0, Recovery: 0.000000, Smoothness: -0.180812, Status: success, Time: 8.623 , Reward: 140.906, Opt_time: 7.710 , Nav_Metric: 0.500 , World: world_100.world
Test: Collision: 0, Recovery: 0.000000, Smoothness: -0.791901, Status: success, Time: 9.173 , Reward: 157.409, Opt_time: 8.044 , Nav_Metric: 0.500 , World: world_101.world
Test: Collision: 0, Recovery: 0.310891, Smoothness: -6.346241, Status: success, Time: 23.025 , Reward: 143.923, Opt_time: 8.044 , Nav_Metric: 0.349 , World: world_101.world
Test: Collision: 0, Recovery: 0.003884, Smoothness: -1.380342, Status: success, Time: 11.033 , Reward: 153.358, Opt_time: 8.212 , Nav_Metric: 0.500 , World: world_105.world
Test: Collision: 0, Recovery: 0.190798, Smoothness: -4.608531, Status: success, Time: 16.277 , Reward: 140.820, Opt_time: 8.212 , Nav_Metric: 0.500 , World: world_105.world
Test: Collision: 0, Recovery: 0.020147, Smoothness: -0.951479, Status: success, Time: 12.180 , Reward: 150.581, Opt_time: 7.977 , Nav_Metric: 0.500 , World: world_106.world
Test: Collision: 0, Recovery: 0.066547, Smoothness: -2.270670, Status: success, Time: 12.736 , Reward: 138.959, Opt_time: 7.977 , Nav_Metric: 0.500 , World: world_106.world
Test: Collision: 0, Recovery: 0.266412, Smoothness: -13.529410, Status: success, Time: 29.007 , Reward: 153.758, Opt_time: 8.252 , Nav_Metric: 0.284 , World: world_107.world
Test: Collision: 0, Recovery: 0.102343, Smoothness: -4.786210, Status: success, Time: 18.258 , Reward: 142.933, Opt_time: 8.252 , Nav_Metric: 0.452 , World: world_107.world
Test: Collision: 0, Recovery: 0.167674, Smoothness: -2.952904, Status: success, Time: 15.435 , Reward: 140.613, Opt_time: 8.006 , Nav_Metric: 0.500 , World: world_111.world
Test: Collision: 0, Recovery: 0.499018, Smoothness: -38.276260, Status: success, Time: 46.594 , Reward: 131.266, Opt_time: 8.006 , Nav_Metric: 0.172 , World: world_111.world
Test: Collision: 0, Recovery: 0.127106, Smoothness: -1.948023, Status: success, Time: 14.777 , Reward: 151.855, Opt_time: 8.529 , Nav_Metric: 0.500 , World: world_112.world
Test: Collision: 0, Recovery: 0.365617, Smoothness: -16.556283, Status: success, Time: 28.841 , Reward: 140.032, Opt_time: 8.193 , Nav_Metric: 0.284 , World: world_113.world
Test: Collision: 0, Recovery: 0.467523, Smoothness: -15.518138, Status: success, Time: 32.190 , Reward: 144.023, Opt_time: 8.193 , Nav_Metric: 0.255 , World: world_113.world
Test: Collision: 0, Recovery: 0.089226, Smoothness: -0.898666, Status: success, Time: 13.184 , Reward: 153.143, Opt_time: 9.083 , Nav_Metric: 0.500 , World: world_117.world
Test: Collision: 0, Recovery: 0.119835, Smoothness: -2.797076, Status: success, Time: 15.982 , Reward: 136.633, Opt_time: 9.083 , Nav_Metric: 0.500 , World: world_117.world
Test: Collision: 0, Recovery: 0.041308, Smoothness: -2.715737, Status: success, Time: 12.729 , Reward: 150.945, Opt_time: 8.287 , Nav_Metric: 0.500 , World: world_118.world
Test: Collision: 0, Recovery: 0.009259, Smoothness: -3.066478, Status: success, Time: 11.998 , Reward: 140.506, Opt_time: 8.287 , Nav_Metric: 0.500 , World: world_118.world
Test: Collision: 0, Recovery: 0.000000, Smoothness: -0.337935, Status: success, Time: 8.517 , Reward: 150.322, Opt_time: 8.040 , Nav_Metric: 0.500 , World: world_119.world
Test: Collision: 0, Recovery: 0.000000, Smoothness: 0.000000, Status: success, Time: 6.611 , Reward: 133.388, Opt_time: 8.040 , Nav_Metric: 0.500 , World: world_119.world
Test: Collision: 0, Recovery: 0.173427, Smoothness: -7.157419, Status: success, Time: 15.707 , Reward: 157.831, Opt_time: 8.352 , Nav_Metric: 0.500 , World: world_123.world
Test: Collision: 0, Recovery: 0.130117, Smoothness: -6.165058, Status: success, Time: 15.448 , Reward: 142.618, Opt_time: 8.352 , Nav_Metric: 0.500 , World: world_123.world
Test: Collision: 0, Recovery: 0.000000, Smoothness: -0.095161, Status: success, Time: 8.819 , Reward: 154.484, Opt_time: 7.941 , Nav_Metric: 0.500 , World: world_125.world
Test: Collision: 0, Recovery: 0.002381, Smoothness: -0.141504, Status: success, Time: 9.278 , Reward: 151.327, Opt_time: 7.941 , Nav_Metric: 0.500 , World: world_125.world
Test: Collision: 0, Recovery: 0.011539, Smoothness: -1.651368, Status: success, Time: 11.768 , Reward: 146.208, Opt_time: 8.851 , Nav_Metric: 0.500 , World: world_129.world
Test: Collision: 0, Recovery: 0.045802, Smoothness: -2.416309, Status: success, Time: 11.300 , Reward: 138.895, Opt_time: 8.851 , Nav_Metric: 0.500 , World: world_129.world
Test: Collision: 0, Recovery: 0.000000, Smoothness: -0.860388, Status: success, Time: 9.097 , Reward: 149.199, Opt_time: 7.901 , Nav_Metric: 0.500 , World: world_130.world
Test: Collision: 0, Recovery: 0.052257, Smoothness: -0.345766, Status: success, Time: 9.533 , Reward: 125.634, Opt_time: 7.901 , Nav_Metric: 0.500 , World: world_130.world
Test: Collision: 0, Recovery: 0.122378, Smoothness: -2.071487, Status: success, Time: 12.948 , Reward: 144.856, Opt_time: 7.981 , Nav_Metric: 0.500 , World: world_131.world
Test: Collision: 0, Recovery: 0.175949, Smoothness: -3.260798, Status: success, Time: 17.586 , Reward: 137.258, Opt_time: 7.981 , Nav_Metric: 0.454 , World: world_131.world
Test: Collision: 0, Recovery: 0.116992, Smoothness: -4.070259, Status: success, Time: 16.656 , Reward: 153.445, Opt_time: 8.903 , Nav_Metric: 0.500 , World: world_134.world
Test: Collision: 0, Recovery: 0.103578, Smoothness: -0.833463, Status: success, Time: 11.434 , Reward: 144.911, Opt_time: 8.903 , Nav_Metric: 0.500 , World: world_134.world
Test: Collision: 0, Recovery: 0.023211, Smoothness: -1.358438, Status: success, Time: 11.170 , Reward: 144.679, Opt_time: 8.457 , Nav_Metric: 0.500 , World: world_135.world
Test: Collision: 0, Recovery: 0.037168, Smoothness: -1.092680, Status: success, Time: 12.361 , Reward: 143.741, Opt_time: 8.457 , Nav_Metric: 0.500 , World: world_135.world
Test: Collision: 0, Recovery: 0.010870, Smoothness: -0.556297, Status: success, Time: 9.884 , Reward: 153.541, Opt_time: 8.581 , Nav_Metric: 0.500 , World: world_136.world
Test: Collision: 0, Recovery: 0.069541, Smoothness: -2.342257, Status: success, Time: 16.764 , Reward: 144.256, Opt_time: 8.581 , Nav_Metric: 0.500 , World: world_136.world
Test: Collision: 0, Recovery: 0.000000, Smoothness: -0.043230, Status: success, Time: 8.721 , Reward: 146.838, Opt_time: 7.684 , Nav_Metric: 0.500 , World: world_137.world
Test: Collision: 0, Recovery: 0.000000, Smoothness: 0.000000, Status: success, Time: 7.449 , Reward: 130.701, Opt_time: 7.684 , Nav_Metric: 0.500 , World: world_137.world
Test: Collision: 0, Recovery: 0.004265, Smoothness: -0.919880, Status: success, Time: 10.785 , Reward: 144.855, Opt_time: 9.081 , Nav_Metric: 0.500 , World: world_140.world
Test: Collision: 0, Recovery: 0.000000, Smoothness: -0.308938, Status: success, Time: 9.646 , Reward: 146.114, Opt_time: 9.081 , Nav_Metric: 0.500 , World: world_140.world
Test: Collision: 0, Recovery: 0.280093, Smoothness: -4.034270, Status: success, Time: 19.529 , Reward: 135.042, Opt_time: 7.942 , Nav_Metric: 0.407 , World: world_141.world
Test: Collision: 0, Recovery: 0.063395, Smoothness: -0.882279, Status: success, Time: 10.955 , Reward: 130.600, Opt_time: 7.942 , Nav_Metric: 0.500 , World: world_141.world
Test: Collision: 1, Recovery: 0.102088, Smoothness: -0.515055, Status: success, Time: 9.755 , Reward: 7.540, Opt_time: 7.850 , Nav_Metric: 0.500 , World: world_142.world
Test: Collision: 0, Recovery: 0.133449, Smoothness: -1.169209, Status: success, Time: 12.620 , Reward: 142.733, Opt_time: 7.850 , Nav_Metric: 0.500 , World: world_142.world
Test: Collision: 0, Recovery: 0.032815, Smoothness: -1.574765, Status: success, Time: 12.973 , Reward: 150.092, Opt_time: 7.783 , Nav_Metric: 0.500 , World: world_143.world
Test: Collision: 0, Recovery: 0.135238, Smoothness: -0.927089, Status: success, Time: 12.097 , Reward: 136.365, Opt_time: 7.783 , Nav_Metric: 0.500 , World: world_143.world
Test: Collision: 0, Recovery: 0.077287, Smoothness: -1.445808, Status: success, Time: 14.333 , Reward: 153.214, Opt_time: 8.035 , Nav_Metric: 0.500 , World: world_146.world
Test: Collision: 0, Recovery: 0.059041, Smoothness: -0.998494, Status: success, Time: 12.228 , Reward: 131.553, Opt_time: 8.035 , Nav_Metric: 0.500 , World: world_146.world
Test: Collision: 0, Recovery: 0.000000, Smoothness: -0.060320, Status: success, Time: 8.892 , Reward: 146.877, Opt_time: 8.188 , Nav_Metric: 0.500 , World: world_147.world
Test: Collision: 0, Recovery: 0.000000, Smoothness: 0.000000, Status: success, Time: 7.841 , Reward: 129.617, Opt_time: 8.188 , Nav_Metric: 0.500 , World: world_147.world
Test: Collision: 0, Recovery: 0.057143, Smoothness: -0.470356, Status: success, Time: 14.148 , Reward: 154.168, Opt_time: 8.357 , Nav_Metric: 0.500 , World: world_148.world
Test: Collision: 0, Recovery: 0.231198, Smoothness: -0.478897, Status: success, Time: 16.363 , Reward: 138.293, Opt_time: 8.357 , Nav_Metric: 0.500 , World: world_148.world
Test: Collision: 0, Recovery: 0.072969, Smoothness: -1.222292, Status: success, Time: 13.545 , Reward: 149.223, Opt_time: 8.312 , Nav_Metric: 0.500 , World: world_149.world
Test: Collision: 0, Recovery: 0.096346, Smoothness: -0.538184, Status: success, Time: 13.458 , Reward: 145.908, Opt_time: 8.312 , Nav_Metric: 0.500 , World: world_149.world
Test: Collision: 0, Recovery: 0.137784, Smoothness: -1.267600, Status: success, Time: 15.289 , Reward: 148.325, Opt_time: 8.058 , Nav_Metric: 0.500 , World: world_152.world
Test: Collision: 0, Recovery: 0.050788, Smoothness: -0.433197, Status: success, Time: 13.485 , Reward: 123.765, Opt_time: 8.058 , Nav_Metric: 0.500 , World: world_152.world
Test: Collision: 0, Recovery: 0.439076, Smoothness: -5.022675, Status: success, Time: 32.988 , Reward: 143.870, Opt_time: 7.951 , Nav_Metric: 0.241 , World: world_153.world
Test: Collision: 0, Recovery: 0.146264, Smoothness: -0.474519, Status: success, Time: 13.919 , Reward: 148.985, Opt_time: 7.830 , Nav_Metric: 0.500 , World: world_155.world
Test: Collision: 0, Recovery: 0.184810, Smoothness: -2.429541, Status: success, Time: 17.811 , Reward: 143.483, Opt_time: 7.830 , Nav_Metric: 0.440 , World: world_155.world
Test: Collision: 0, Recovery: 0.068841, Smoothness: -0.698787, Status: success, Time: 12.376 , Reward: 145.176, Opt_time: 8.134 , Nav_Metric: 0.500 , World: world_156.world
Test: Collision: 1, Recovery: 0.392857, Smoothness: -1.266233, Status: collision, Time: 13.346 , Reward: 15.982, Opt_time: 8.134 , Nav_Metric: 0.000 , World: world_156.world
Test: Collision: 0, Recovery: 0.175809, Smoothness: -1.675216, Status: success, Time: 15.713 , Reward: 149.836, Opt_time: 8.185 , Nav_Metric: 0.500 , World: world_158.world
Test: Collision: 0, Recovery: 0.087413, Smoothness: -0.788448, Status: success, Time: 12.478 , Reward: 141.488, Opt_time: 8.185 , Nav_Metric: 0.500 , World: world_158.world
Test: Collision: 0, Recovery: 0.077710, Smoothness: -0.308219, Status: success, Time: 10.865 , Reward: 135.965, Opt_time: 8.460 , Nav_Metric: 0.500 , World: world_159.world
Test: Collision: 0, Recovery: 0.080000, Smoothness: -0.126507, Status: success, Time: 10.099 , Reward: 133.729, Opt_time: 8.460 , Nav_Metric: 0.500 , World: world_159.world
Test: Collision: 0, Recovery: 0.000000, Smoothness: 0.000000, Status: success, Time: 9.223 , Reward: 142.612, Opt_time: 7.823 , Nav_Metric: 0.500 , World: world_160.world
Test: Collision: 0, Recovery: 0.043750, Smoothness: -0.158755, Status: success, Time: 10.220 , Reward: 121.632, Opt_time: 7.823 , Nav_Metric: 0.500 , World: world_160.world
Test: Collision: 0, Recovery: 0.000000, Smoothness: -0.983939, Status: success, Time: 16.912 , Reward: 156.639, Opt_time: 7.823 , Nav_Metric: 0.463 , World: world_160.world
Test: Collision: 0, Recovery: 0.000000, Smoothness: -1.201583, Status: success, Time: 16.997 , Reward: 154.416, Opt_time: 7.823 , Nav_Metric: 0.460 , World: world_160.world
Test: Collision: 0, Recovery: 0.051512, Smoothness: -2.393300, Status: success, Time: 17.874 , Reward: 148.003, Opt_time: 7.823 , Nav_Metric: 0.438 , World: world_160.world
Test: Collision: 0, Recovery: 0.000000, Smoothness: -0.899653, Status: success, Time: 15.161 , Reward: 144.671, Opt_time: 7.823 , Nav_Metric: 0.500 , World: world_160.world
Test: Collision: 0, Recovery: 0.042957, Smoothness: -5.971722, Status: success, Time: 20.028 , Reward: 152.316, Opt_time: 8.095 , Nav_Metric: 0.404 , World: world_161.world
Test: Collision: 0, Recovery: 0.001073, Smoothness: -1.393047, Status: success, Time: 18.653 , Reward: 153.846, Opt_time: 7.959 , Nav_Metric: 0.427 , World: world_162.world
Test: Collision: 0, Recovery: 0.000000, Smoothness: -1.420683, Status: success, Time: 17.516 , Reward: 147.189, Opt_time: 7.959 , Nav_Metric: 0.454 , World: world_162.world
Test: Collision: 0, Recovery: 0.007307, Smoothness: -2.567719, Status: success, Time: 19.161 , Reward: 154.227, Opt_time: 7.959 , Nav_Metric: 0.415 , World: world_162.world
Test: Collision: 0, Recovery: 0.000000, Smoothness: -1.579365, Status: success, Time: 17.829 , Reward: 156.126, Opt_time: 7.959 , Nav_Metric: 0.446 , World: world_162.world
Test: Collision: 0, Recovery: 0.000000, Smoothness: -1.543091, Status: success, Time: 18.855 , Reward: 157.349, Opt_time: 7.959 , Nav_Metric: 0.422 , World: world_162.world
Test: Collision: 0, Recovery: 0.000000, Smoothness: -1.057876, Status: success, Time: 17.982 , Reward: 151.707, Opt_time: 7.959 , Nav_Metric: 0.443 , World: world_162.world
Test: Collision: 0, Recovery: 0.004193, Smoothness: -2.362915, Status: success, Time: 19.082 , Reward: 158.465, Opt_time: 7.959 , Nav_Metric: 0.417 , World: world_162.world
Test: Collision: 0, Recovery: 0.000000, Smoothness: -1.250668, Status: success, Time: 17.622 , Reward: 150.421, Opt_time: 7.959 , Nav_Metric: 0.452 , World: world_162.world
Test: Collision: 0, Recovery: 0.002160, Smoothness: -1.369573, Status: success, Time: 18.532 , Reward: 147.949, Opt_time: 7.959 , Nav_Metric: 0.429 , World: world_162.world
Test: Collision: 0, Recovery: 0.000000, Smoothness: -1.178845, Status: success, Time: 17.988 , Reward: 146.482, Opt_time: 7.959 , Nav_Metric: 0.442 , World: world_162.world
Test: Collision: 0, Recovery: 0.003390, Smoothness: -1.471717, Status: success, Time: 17.710 , Reward: 150.908, Opt_time: 7.959 , Nav_Metric: 0.449 , World: world_162.world
Test: Collision: 0, Recovery: 0.009967, Smoothness: -2.238277, Status: success, Time: 18.065 , Reward: 150.353, Opt_time: 7.959 , Nav_Metric: 0.441 , World: world_162.world
Test: Collision: 0, Recovery: 0.000000, Smoothness: -1.453133, Status: success, Time: 18.531 , Reward: 159.573, Opt_time: 7.959 , Nav_Metric: 0.429 , World: world_162.world
Test: Collision: 0, Recovery: 0.000000, Smoothness: -1.254069, Status: success, Time: 17.338 , Reward: 154.565, Opt_time: 7.959 , Nav_Metric: 0.459 , World: world_162.world
Test: Collision: 0, Recovery: 0.057009, Smoothness: -6.545875, Status: success, Time: 21.416 , Reward: 156.198, Opt_time: 8.800 , Nav_Metric: 0.411 , World: world_163.world
Test: Collision: 0, Recovery: 0.391802, Smoothness: -16.434170, Status: success, Time: 33.195 , Reward: 145.917, Opt_time: 8.800 , Nav_Metric: 0.265 , World: world_163.world
Test: Collision: 0, Recovery: 0.029058, Smoothness: -4.237085, Status: success, Time: 19.958 , Reward: 150.733, Opt_time: 8.800 , Nav_Metric: 0.441 , World: world_163.world
Test: Collision: 0, Recovery: 0.022036, Smoothness: -3.304451, Status: success, Time: 19.071 , Reward: 148.698, Opt_time: 8.800 , Nav_Metric: 0.461 , World: world_163.world
